"UNIPROT_ID"	"markers"	"bandle.allocation_DMSO"	"bandle.loc.probability_DMSO"	"bandle.loc.outlier_DMSO"	"confident.localisation_DMSO"	"bandle.allocation_Tg"	"bandle.loc.probability_Tg"	"bandle.loc.outlier_Tg"	"confident.localisation_Tg"	"bandle.diff.loc.prob"	"bandle.diff.loc.prob_lower_quartile"	"GENES"	"ENTRY-NAME"	"PROTEIN-NAMES"	"FUNCTION"
"P52565"	"unknown"	"CYTOSOL"	0.997990008517309	0.101	"Undefined"	"NUCLEOPLASM-2"	0.999648840539943	0	"NUCLEOPLASM-2"	0.997982145486189	0.997226922447013	"ARHGDIA GDIA1"	"GDIR1_HUMAN"	"Rho GDP-dissociation inhibitor 1 (Rho GDI 1) (Rho-GDI alpha)"	"FUNCTION: Controls Rho proteins homeostasis. Regulates the GDP/GTP exchange reaction of the Rho proteins by inhibiting the dissociation of GDP from them, and the subsequent binding of GTP to them. Retains Rho proteins such as CDC42, RAC1 and RHOA in an inactive cytosolic pool, regulating their stability and protecting them from degradation. Actively involved in the recycling and distribution of activated Rho GTPases in the cell, mediates extraction from membranes of both inactive and activated molecules due its exceptionally high affinity for prenylated forms. Through the modulation of Rho proteins, may play a role in cell motility regulation. In glioma cells, inhibits cell migration and invasion by mediating the signals of SEMA5A and PLXNB3 that lead to inactivation of RAC1. {ECO:0000269|PubMed:20400958, ECO:0000269|PubMed:23434736}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P53365"	"unknown"	"GOLGI"	0.999981870080648	1	"Undefined"	"CYTOSOL"	0.865237921035844	1	"Undefined"	0.997957568540324	0.997265499819551	"ARFIP2 POR1"	"ARFP2_HUMAN"	"Arfaptin-2 (ADP-ribosylation factor-interacting protein 2) (Partner of RAC1) (Protein POR1)"	"FUNCTION: Plays a role in constitutive metalloproteinase (MMP) secretion from the trans Golgi network. May have important functions during vesicle biogenesis at certain cargo subdomains, which could be predominantly utilized by secreted MMPs, such as MMP7 and MMP2 (PubMed:26507660). Participates also in autophagy by regulating the starvation-depdendent trafficking of ATG9A vesicles which deliver the PI4-kinase to the autophagosome initiation site (PubMed:31204568). In addition, plays a role in NF-kappa-B inhibition by interacting with IKBKB and IKBKG (PubMed:26296658). {ECO:0000269|PubMed:26296658, ECO:0000269|PubMed:26507660, ECO:0000269|PubMed:31204568}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P55011"	"unknown"	"ER"	0.999999987254076	0	"ER"	"MITOCHONDRIA"	0.999999999989501	0	"MITOCHONDRIA"	0.998022398953912	0.997458276186702	"SLC12A2 NKCC1"	"S12A2_HUMAN"	"Solute carrier family 12 member 2 (Basolateral Na-K-Cl symporter) (Bumetanide-sensitive sodium-(potassium)-chloride cotransporter 2)"	"FUNCTION: Cation-chloride cotransporter which mediates the electroneutral transport of chloride, potassium and/or sodium ions across the membrane. Plays a vital role in the regulation of ionic balance and cell volume. {ECO:0000269|PubMed:32081947, ECO:0000269|PubMed:7629105}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P55789"	"unknown"	"PEROXISOME"	0.999999996094615	0.227	"Undefined"	"MITOCHONDRIA"	0.999999995728748	0	"MITOCHONDRIA"	0.997915783155057	0.997311658357584	"GFER ALR HERV1 HPO"	"ALR_HUMAN"	"FAD-linked sulfhydryl oxidase ALR (EC 1.8.3.2) (Augmenter of liver regeneration) (hERV1) (Hepatopoietin)"	"FUNCTION: [Isoform 1]: FAD-dependent sulfhydryl oxidase that regenerates the redox-active disulfide bonds in CHCHD4/MIA40, a chaperone essential for disulfide bond formation and protein folding in the mitochondrial intermembrane space. The reduced form of CHCHD4/MIA40 forms a transient intermolecular disulfide bridge with GFER/ERV1, resulting in regeneration of the essential disulfide bonds in CHCHD4/MIA40, while GFER/ERV1 becomes re-oxidized by donating electrons to cytochrome c or molecular oxygen. {ECO:0000269|PubMed:19397338, ECO:0000269|PubMed:20593814, ECO:0000269|PubMed:21383138, ECO:0000269|PubMed:22224850, ECO:0000269|PubMed:23186364, ECO:0000269|PubMed:23676665}.; FUNCTION: [Isoform 2]: May act as an autocrine hepatotrophic growth factor promoting liver regeneration."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P56377"	"unknown"	"GOLGI"	1	1	"Undefined"	"NUCLEOPLASM-2"	0.999999975931924	1	"Undefined"	0.998059331613605	0.997591242910286	"AP1S2 DC22"	"AP1S2_HUMAN"	"AP-1 complex subunit sigma-2 (Adaptor protein complex AP-1 subunit sigma-1B) (Adaptor-related protein complex 1 subunit sigma-1B) (Clathrin assembly protein complex 1 sigma-1B small chain) (Golgi adaptor HA1/AP1 adaptin sigma-1B subunit) (Sigma 1B subunit of AP-1 clathrin) (Sigma-adaptin 1B) (Sigma1B-adaptin)"	"FUNCTION: Subunit of clathrin-associated adaptor protein complex 1 that plays a role in protein sorting in the late-Golgi/trans-Golgi network (TGN) and/or endosomes. The AP complexes mediate both the recruitment of clathrin to membranes and the recognition of sorting signals within the cytosolic tails of transmembrane cargo molecules."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P57768"	"unknown"	"PM"	0.999998150332396	1	"Undefined"	"ER"	1	1	"Undefined"	0.997848735273722	0.997065472025074	"SNX16"	"SNX16_HUMAN"	"Sorting nexin-16"	"FUNCTION: May be involved in several stages of intracellular trafficking. Plays a role in protein transport from early to late endosomes. Plays a role in protein transport to the lysosome. Promotes degradation of EGFR after EGF signaling. Plays a role in intracellular transport of vesicular stomatitis virus nucleocapsids from the endosome to the cytoplasm. {ECO:0000269|PubMed:12813048, ECO:0000269|PubMed:15951806}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P60709"	"unknown"	"CYTOSOL"	0.99932149024633	1	"Undefined"	"NUCLEOPLASM-2"	0.999999994400722	1	"Undefined"	0.997940642839897	0.997136729755833	"ACTB"	"ACTB_HUMAN"	"Actin, cytoplasmic 1 (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]"	"FUNCTION: Actin is a highly conserved protein that polymerizes to produce filaments that form cross-linked networks in the cytoplasm of cells (PubMed:29581253). Actin exists in both monomeric (G-actin) and polymeric (F-actin) forms, both forms playing key functions, such as cell motility and contraction (PubMed:29581253). In addition to their role in the cytoplasmic cytoskeleton, G- and F-actin also localize in the nucleus, and regulate gene transcription and motility and repair of damaged DNA (PubMed:29925947). {ECO:0000269|PubMed:29581253, ECO:0000269|PubMed:29925947}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P60903"	"unknown"	"PEROXISOME"	0.999783352776865	0	"PEROXISOME"	"MITOCHONDRIA"	1	1	"Undefined"	0.998038699430448	0.997387565254611	"S100A10 ANX2LG CAL1L CLP11"	"S10AA_HUMAN"	"Protein S100-A10 (Calpactin I light chain) (Calpactin-1 light chain) (Cellular ligand of annexin II) (S100 calcium-binding protein A10) (p10 protein) (p11)"	"FUNCTION: Because S100A10 induces the dimerization of ANXA2/p36, it may function as a regulator of protein phosphorylation in that the ANXA2 monomer is the preferred target (in vitro) of tyrosine-specific kinase."
"P60953"	"unknown"	"PM"	0.999987448873635	0.002	"PM"	"ER"	0.999999998946016	0	"ER"	0.998146347794982	0.997515306067295	"CDC42"	"CDC42_HUMAN"	"Cell division control protein 42 homolog (EC 3.6.5.2) (G25K GTP-binding protein)"	"FUNCTION: Plasma membrane-associated small GTPase which cycles between an active GTP-bound and an inactive GDP-bound state. In active state binds to a variety of effector proteins to regulate cellular responses. Involved in epithelial cell polarization processes. Regulates the bipolar attachment of spindle microtubules to kinetochores before chromosome congression in metaphase (PubMed:15642749). Regulates cell migration (PubMed:17038317). In neurons, plays a role in the extension and maintenance of the formation of filopodia, thin and actin-rich surface projections (PubMed:14978216). Required for DOCK10-mediated spine formation in Purkinje cells and hippocampal neurons. Facilitates filopodia formation upon DOCK11-activation (By similarity). Upon activation by CaMKII, modulates dendritic spine structural plasticity by relaying CaMKII transient activation to synapse-specific, long-term signaling (By similarity). Also plays a role in phagocytosis through organization of the F-actin cytoskeleton associated with forming phagocytic cups (PubMed:26465210). {ECO:0000250|UniProtKB:P60766, ECO:0000250|UniProtKB:Q8CFN2, ECO:0000269|PubMed:14978216, ECO:0000269|PubMed:15642749, ECO:0000269|PubMed:17038317, ECO:0000269|PubMed:26465210}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P61106"	"unknown"	"LYSOSOME"	0.999993690590955	0	"LYSOSOME"	"GOLGI"	0.999999513783567	0	"GOLGI"	0.997778848969775	0.997205559671279	"RAB14"	"RAB14_HUMAN"	"Ras-related protein Rab-14"	"FUNCTION: Involved in membrane trafficking between the Golgi complex and endosomes during early embryonic development. Regulates the Golgi to endosome transport of FGFR-containing vesicles during early development, a key process for developing basement membrane and epiblast and primitive endoderm lineages during early postimplantation development. May act by modulating the kinesin KIF16B-cargo association to endosomes (By similarity). Regulates, together with its guanine nucleotide exchange factor DENND6A, the specific endocytic transport of ADAM10, N-cadherin/CDH2 shedding and cell-cell adhesion. {ECO:0000250, ECO:0000269|PubMed:22595670}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P61764"	"unknown"	"PM"	0.999499783572245	0.001	"PM"	"ER"	0.999999999999951	0	"ER"	0.998050054394954	0.997383216774037	"STXBP1 UNC18A"	"STXB1_HUMAN"	"Syntaxin-binding protein 1 (MUNC18-1) (N-Sec1) (Protein unc-18 homolog 1) (Unc18-1) (Protein unc-18 homolog A) (Unc-18A) (p67)"	"FUNCTION: Participates in the regulation of synaptic vesicle docking and fusion through interaction with GTP-binding proteins (By similarity). Essential for neurotransmission and binds syntaxin, a component of the synaptic vesicle fusion machinery probably in a 1:1 ratio. Can interact with syntaxins 1, 2, and 3 but not syntaxin 4. May play a role in determining the specificity of intracellular fusion reactions. {ECO:0000250|UniProtKB:P61765}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P62258"	"unknown"	"CYTOSOL"	0.991733627098235	1	"Undefined"	"NUCLEOPLASM-2"	1	1	"Undefined"	0.998035641286761	0.997485781354656	"YWHAE"	"1433E_HUMAN"	"14-3-3 protein epsilon (14-3-3E)"	"FUNCTION: Adapter protein implicated in the regulation of a large spectrum of both general and specialized signaling pathways. Binds to a large number of partners, usually by recognition of a phosphoserine or phosphothreonine motif. Binding generally results in the modulation of the activity of the binding partner (By similarity). Positively regulates phosphorylated protein HSF1 nuclear export to the cytoplasm (PubMed:12917326). {ECO:0000250|UniProtKB:P62261, ECO:0000269|PubMed:12917326}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P62330"	"unknown"	"GOLGI"	0.991935319435815	1	"Undefined"	"ER"	0.999877689897971	1	"Undefined"	0.997985373317691	0.997271049373243	"ARF6"	"ARF6_HUMAN"	"ADP-ribosylation factor 6"	"FUNCTION: GTP-binding protein involved in protein trafficking that regulates endocytic recycling and cytoskeleton remodeling (PubMed:11266366, PubMed:21170023, PubMed:16737952, PubMed:7589240, PubMed:18400762). Required for normal completion of mitotic cytokinesis (By similarity). Plays a role in the reorganization of the actin cytoskeleton and the formation of stress fibers (By similarity). Involved in the regulation of dendritic spine development, contributing to the regulation of dendritic branching and filopodia extension (PubMed:14978216). Plays an important role in membrane trafficking, during junctional remodeling and epithelial polarization. Regulates surface levels of adherens junction proteins such as CDH1 (By similarity). Required for NTRK1 sorting to the recycling pathway from early endosomes (By similarity). {ECO:0000250|UniProtKB:P62331, ECO:0000250|UniProtKB:P62332, ECO:0000269|PubMed:11266366, ECO:0000269|PubMed:14978216, ECO:0000269|PubMed:16099990, ECO:0000269|PubMed:16737952, ECO:0000269|PubMed:18400762, ECO:0000269|PubMed:21170023, ECO:0000269|PubMed:7589240}.; FUNCTION: (Microbial infection) Functions as an allosteric activator of the cholera toxin catalytic subunit, an ADP-ribosyltransferase. {ECO:0000269|PubMed:16099990}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P62834"	"unknown"	"ER"	0.999999999999994	1	"Undefined"	"MITOCHONDRIA"	0.999842484050188	0	"MITOCHONDRIA"	0.998132155777641	0.997490488398477	"RAP1A KREV1"	"RAP1A_HUMAN"	"Ras-related protein Rap-1A (EC 3.6.5.2) (C21KG) (G-22K) (GTP-binding protein smg p21A) (Ras-related protein Krev-1)"	"FUNCTION: Induces morphological reversion of a cell line transformed by a Ras oncogene. Counteracts the mitogenic function of Ras, at least partly because it can interact with Ras GAPs and RAF in a competitive manner. Together with ITGB1BP1, regulates KRIT1 localization to microtubules and membranes. Plays a role in nerve growth factor (NGF)-induced neurite outgrowth. Plays a role in the regulation of embryonic blood vessel formation. Involved in the establishment of basal endothelial barrier function. May be involved in the regulation of the vascular endothelial growth factor receptor KDR expression at endothelial cell-cell junctions. {ECO:0000269|PubMed:17916086, ECO:0000269|PubMed:21840392}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P63010"	"unknown"	"ER"	0.992525691434711	1	"Undefined"	"NUCLEOPLASM-2"	0.999453054310901	1	"Undefined"	0.99809496743446	0.9973519559716	"AP2B1 ADTB2 CLAPB1"	"AP2B1_HUMAN"	"AP-2 complex subunit beta (AP105B) (Adaptor protein complex AP-2 subunit beta) (Adaptor-related protein complex 2 subunit beta) (Beta-2-adaptin) (Beta-adaptin) (Clathrin assembly protein complex 2 beta large chain) (Plasma membrane adaptor HA2/AP2 adaptin beta subunit)"	"FUNCTION: Component of the adaptor protein complex 2 (AP-2). Adaptor protein complexes function in protein transport via transport vesicles in different membrane traffic pathways. Adaptor protein complexes are vesicle coat components and appear to be involved in cargo selection and vesicle formation. AP-2 is involved in clathrin-dependent endocytosis in which cargo proteins are incorporated into vesicles surrounded by clathrin (clathrin-coated vesicles, CCVs) which are destined for fusion with the early endosome. The clathrin lattice serves as a mechanical scaffold but is itself unable to bind directly to membrane components. Clathrin-associated adaptor protein (AP) complexes which can bind directly to both the clathrin lattice and to the lipid and protein components of membranes are considered to be the major clathrin adaptors contributing the CCV formation. AP-2 also serves as a cargo receptor to selectively sort the membrane proteins involved in receptor-mediated endocytosis. AP-2 seems to play a role in the recycling of synaptic vesicle membranes from the presynaptic surface. AP-2 recognizes Y-X-X-[FILMV] (Y-X-X-Phi) and [ED]-X-X-X-L-[LI] endocytosis signal motifs within the cytosolic tails of transmembrane cargo molecules. AP-2 may also play a role in maintaining normal post-endocytic trafficking through the ARF6-regulated, non-clathrin pathway. During long-term potentiation in hippocampal neurons, AP-2 is responsible for the endocytosis of ADAM10 (PubMed:23676497). The AP-2 beta subunit acts via its C-terminal appendage domain as a scaffolding platform for endocytic accessory proteins; at least some clathrin-associated sorting proteins (CLASPs) are recognized by their [DE]-X(1,2)-F-X-X-[FL]-X-X-X-R motif. The AP-2 beta subunit binds to clathrin heavy chain, promoting clathrin lattice assembly; clathrin displaces at least some CLASPs from AP2B1 which probably then can be positioned for further coat assembly. {ECO:0000269|PubMed:14745134, ECO:0000269|PubMed:14985334, ECO:0000269|PubMed:15473838, ECO:0000269|PubMed:19033387, ECO:0000269|PubMed:23676497}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P63241"	"unknown"	"GOLGI"	1	1	"Undefined"	"NUCLEOPLASM-2"	0.998376621944155	1	"Undefined"	0.997826744653918	0.997086615141442	"EIF5A"	"IF5A1_HUMAN"	"Eukaryotic translation initiation factor 5A-1 (eIF-5A-1) (eIF-5A1) (Eukaryotic initiation factor 5A isoform 1) (eIF-5A) (Rev-binding factor) (eIF-4D)"	"FUNCTION: mRNA-binding protein involved in translation elongation. Has an important function at the level of mRNA turnover, probably acting downstream of decapping. Involved in actin dynamics and cell cycle progression, mRNA decay and probably in a pathway involved in stress response and maintenance of cell wall integrity. With syntenin SDCBP, functions as a regulator of p53/TP53 and p53/TP53-dependent apoptosis. Regulates also TNF-alpha-mediated apoptosis. Mediates effects of polyamines on neuronal process extension and survival. May play an important role in brain development and function, and in skeletal muscle stem cell differentiation. Also described as a cellular cofactor of human T-cell leukemia virus type I (HTLV-1) Rex protein and of human immunodeficiency virus type 1 (HIV-1) Rev protein, essential for mRNA export of retroviral transcripts. {ECO:0000269|PubMed:15371445, ECO:0000269|PubMed:15452064, ECO:0000269|PubMed:16987817, ECO:0000269|PubMed:17187778, ECO:0000269|PubMed:17360499}."
"P67936"	"unknown"	"GOLGI"	0.99999999999995	1	"Undefined"	"NUCLEOPLASM-2"	1	1	"Undefined"	0.998114496110552	0.997676779541443	"TPM4"	"TPM4_HUMAN"	"Tropomyosin alpha-4 chain (TM30p1) (Tropomyosin-4)"	"FUNCTION: Binds to actin filaments in muscle and non-muscle cells. Plays a central role, in association with the troponin complex, in the calcium dependent regulation of vertebrate striated muscle contraction. Smooth muscle contraction is regulated by interaction with caldesmon. In non-muscle cells is implicated in stabilizing cytoskeleton actin filaments (By similarity). Binds calcium (PubMed:1836432). {ECO:0000250|UniProtKB:P09495, ECO:0000269|PubMed:1836432}."
"P68032"	"unknown"	"CYTOSOL"	0.999995242305661	1	"Undefined"	"NUCLEOPLASM-2"	0.999618545096916	1	"Undefined"	0.997919161380019	0.997122427786911	"ACTC1 ACTC"	"ACTC_HUMAN"	"Actin, alpha cardiac muscle 1 (Alpha-cardiac actin) [Cleaved into: Actin, alpha cardiac muscle 1, intermediate form]"	"FUNCTION: Actins are highly conserved proteins that are involved in various types of cell motility and are ubiquitously expressed in all eukaryotic cells."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P78324"	"unknown"	"PM"	0.998435660554694	0	"PM"	"LYSOSOME"	0.999981073442196	0	"LYSOSOME"	0.994025861699394	0.991828215434565	"SIRPA BIT MFR MYD1 PTPNS1 SHPS1 SIRP"	"SHPS1_HUMAN"	"Tyrosine-protein phosphatase non-receptor type substrate 1 (SHP substrate 1) (SHPS-1) (Brain Ig-like molecule with tyrosine-based activation motifs) (Bit) (CD172 antigen-like family member A) (Inhibitory receptor SHPS-1) (Macrophage fusion receptor) (MyD-1 antigen) (Signal-regulatory protein alpha-1) (Sirp-alpha-1) (Signal-regulatory protein alpha-2) (Sirp-alpha-2) (Signal-regulatory protein alpha-3) (Sirp-alpha-3) (p84) (CD antigen CD172a)"	"FUNCTION: Immunoglobulin-like cell surface receptor for CD47. Acts as docking protein and induces translocation of PTPN6, PTPN11 and other binding partners from the cytosol to the plasma membrane. Supports adhesion of cerebellar neurons, neurite outgrowth and glial cell attachment. May play a key role in intracellular signaling during synaptogenesis and in synaptic function (By similarity). Involved in the negative regulation of receptor tyrosine kinase-coupled cellular responses induced by cell adhesion, growth factors or insulin. Mediates negative regulation of phagocytosis, mast cell activation and dendritic cell activation. CD47 binding prevents maturation of immature dendritic cells and inhibits cytokine production by mature dendritic cells. {ECO:0000250, ECO:0000269|PubMed:10469599, ECO:0000269|PubMed:11509594}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P80303"	"unknown"	"PM"	0.999997079344167	0	"PM"	"LYSOSOME"	0.999910984327362	0	"LYSOSOME"	0.998088986638452	0.997466829403672	"NUCB2 NEFA"	"NUCB2_HUMAN"	"Nucleobindin-2 (DNA-binding protein NEFA) (Epididymis secretory protein Li 109) (Gastric cancer antigen Zg4) (Prepronesfatin) [Cleaved into: Nesfatin-1]"	"FUNCTION: Calcium-binding protein which may have a role in calcium homeostasis (By similarity). Acts as a non-receptor guanine nucleotide exchange factor which binds to and activates guanine nucleotide-binding protein (G-protein) alpha subunit GNAI3 (By similarity). {ECO:0000250|UniProtKB:P81117, ECO:0000250|UniProtKB:Q9JI85}.; FUNCTION: [Nesfatin-1]: Anorexigenic peptide, seems to play an important role in hypothalamic pathways regulating food intake and energy homeostasis, acting in a leptin-independent manner. May also exert hypertensive roles and modulate blood pressure through directly acting on peripheral arterial resistance. {ECO:0000250|UniProtKB:Q9JI85}."
